sha256,mal_type_11000,adware,flooder,ransomware,dropper,spyware,packed,crypto_miner,file_infector,installer,worm,downloader
e958ab1b98ddbc46feb1307aece11633eb8f376134c42fb04dcb21e94b85c3a3,spyware,0,0,0,1,2,2,0,0,0,0,0
ab3e69029b4ad944a62374a02ee55d4c6d632528a899d98e0a1d21163c6a536b,downloader,0,0,0,1,7,7,0,0,0,1,21
37b5e2e41ee7fd19ffb7d0b0e9be7dc9ae0fa06b0f4996b207040316f3a7561b,dropper,0,0,0,10,4,3,0,0,0,0,0
a4c0f7ae545c996712af110b000f1e28cfe887f894af1f6aa1e1cdecf6219282,spyware,0,0,0,6,7,0,0,0,0,0,0
edc19a6ae6633b7a48731c9c10a5e360c62f043f0a1c3473a62e3faf66a0a046,packed,0,0,0,0,1,4,0,0,0,1,1
7fa651842cb1bbd98c9c9ba047dd9a6299cd2f16bf7849fe17981172e977fe63,adware,5,0,0,0,0,0,0,0,3,0,0
de6eb6999c7d2e258224796dc30956850a942a7318cb51ac379d461587cfb6fd,dropper,1,0,0,5,5,1,0,1,0,1,0
bb83077413b879b70e621399d0d39db491dab083447f1513851578d5e657f2f8,adware,2,0,0,0,0,0,0,0,0,0,0
a2779a207147c34feaecfff8a0bfc759a9fd200293829e3c368f0f7e0f85fadd,file_infector,0,0,0,0,9,0,0,10,0,0,0
5f1718cf1b29ae1e11d2a0c1fa7f42c5fbde40be63c20e5e6f67605b7e1091d6,ransomware,0,0,11,0,0,2,0,6,0,0,0
b4d47d1529e2f3278bacdc815cfd5a7ba370e6b13f612d72c3cfa497ab674fca,adware,13,0,0,0,0,0,0,0,0,0,0
f6ab4afacf222726e1d1b83f04def9a6cd3eb10cf6f4ba06e1cfcbedfdad1a49,packed,1,0,0,0,0,4,0,0,3,0,0
f0200090e92843e9500f24ad3f398223909ca704efc0b32a6eae28731883302c,file_infector,0,0,0,0,0,0,0,2,0,0,0
1632c8ae58b7a5d27b9a27de1702b32249758d6ffd3b0f399c099d04ee607023,ransomware,0,0,12,0,0,3,0,7,0,0,0
c4b1300957f39826bb81c7b6e930f2cfdc5c3c66e80ef95d713722a72dda8c87,dropper,1,0,0,6,5,2,0,1,0,1,0
1b851db080e46e59243e440718e85b0396c18105350269e50b0f946e4ad35259,packed,0,0,0,3,0,6,0,0,0,0,0
2b464be91ba37b27dcddafd33bbd7b34146b7647768331e60ef40a82585b77ad,spyware,0,0,0,0,10,0,0,10,0,0,0
73e4dea50572d8f7f8700d2d18c244d57e6964acf94740a2c5db6bc7b10f6fb0,file_infector,0,0,0,1,0,0,0,2,0,1,0
38291346f36eab5e7f6a18acbf9a2c21dcf9b9a19cda4805f290f5f6e4a36066,installer,3,0,0,0,1,1,0,0,16,0,0
281dee8c86079dbcc9aad840b6dd240c247086f171ebd72f675096d82b5594b9,file_infector,0,0,0,0,1,0,0,4,0,1,0
99d823d71f08b59118394cf398ca537b5ae919cdb4a6d804ebe49de8ce626afe,dropper,0,0,0,9,3,2,0,0,0,0,0
bdaef7da062a4b4e3c8c8b18e7b8696be74ff1dd4079ae86fc7ce5ff67db8d79,spyware,0,0,0,2,8,0,0,0,0,3,0
7cf3aa138cb7c61eee7f18f706f64a1a4a332094b42146efe2ec92443f68a889,file_infector,0,0,0,0,0,0,0,4,0,2,0
54515c04768218dcaafaaac8d7f8539a776328fdc01ac6557ff8b606a576a88e,adware,16,0,0,0,0,0,0,0,0,0,0
3b1ae502e1c5b8af4be993c1ca0b98e2781413f25734d8143356469d165b288d,file_infector,0,0,0,0,0,0,0,10,0,0,0
e3e9dac5577a2274e3665f471ea3c9a9d8dc85b2e1d873877de37584f37b112c,packed,0,0,1,0,0,7,0,1,0,0,0
3f2a0d9ec236af7f972701169b3839783fa58386ba56b38a036909c11abee914,adware,14,0,0,1,0,0,0,0,0,0,0
51463f2c1e3d5b43beef94c3d959820721acd5cd2b888532b957be20b082578b,spyware,0,0,0,0,12,0,0,11,0,0,0
353f67e2ad69f180e5555cde018f7791438be2a98d8914f43a49f0d8aa2279d5,downloader,0,0,0,1,0,0,0,0,0,0,8
dcd4c0adfca0a69551fc6502767fb66bdead999b7bfbec8c4911259475e48b38,crypto_miner,0,0,0,2,4,0,9,5,0,3,6
99cb1ca6abd1e84c3faf1633fc74a26b21bd3d1d8ae6b7bb37fce8e6345ff7e8,spyware,0,0,0,1,2,2,0,0,0,0,0
0f96b8e07ad43c065117408cc70f7ff7c367a28adb12cebc4b4251203ee6a3fa,installer,2,0,0,0,1,0,0,0,7,1,0
c36879fc3a4049da32ab09e678eacf2425624ad6011417429732b29032dc17d7,downloader,7,0,0,0,0,0,0,0,6,0,14
30b9e2dcde734ab352653861b0fc8a883d709cb4477c351327e6ca2a38bc3308,worm,0,0,0,2,3,0,0,0,0,7,5
04e5acb770f8ea93602d9ef351da87c35e95e76f4867f47d596d5eb819a58b15,dropper,0,0,0,7,7,0,0,0,0,0,0
6305d4b7d8183e5d9fbf4f0cf28f5a8ac901c983222eb1c375e67b3d16e8d00a,file_infector,0,0,0,0,5,0,0,6,0,0,0
da20ca2b4f586e7c23e297ada2404ca8c816830c2b5c84a5acf15481adde1c87,spyware,4,0,0,1,11,1,0,0,0,4,0
89512c3d75f2d3eebef8a15f6254932681aaed599c4bf27a923b8da3f218f961,dropper,1,0,0,3,3,3,0,0,0,2,0
e6626521bf02b935bd913864e361ce365f1691363e5fd869d13acf9d2d545996,downloader,3,0,0,0,3,0,0,0,1,0,4
5d111faf590b95b2e724f13493c0b18f057812c10216d4d4e50d6d9aa6c4d0fd,spyware,0,0,0,0,4,0,0,0,0,3,0
f4b6153ac04e37177b46e506dad6f07f4301d0341aef7797512aeeb848076174,worm,0,0,1,3,2,0,0,0,0,6,0
31061819320540b60cc6a87c5cdf53dafbb129ca85c072ee34f7e088e811a327,spyware,0,0,0,0,11,0,0,10,0,0,0
45b5ce17778e56cc6ce468dec8256a3ac7184869e494b3d6347c92479cab43a7,installer,2,0,0,0,0,0,0,0,5,0,0
34f915e11fca75313a2754896ef7b5bc4477ac833beb76ad4d8b00eb40f947b2,file_infector,0,0,0,2,3,0,0,4,0,0,0
60d7e7140f74ecd2adb03f0794e879ef51458441fd5defadb1b452e2ddb1df64,adware,0,0,0,0,0,0,0,0,0,0,0
c54e5a25d83abe120fc1701452c391cb0b9a90812a5abc262c2e6306793f1fb6,spyware,0,0,0,0,12,0,0,0,0,0,5
4f32036b1a7015c7aab82f52938d14f12c2048f38e635aa7196cb5d21b98002a,spyware,0,0,0,0,13,0,0,9,0,0,0
4d112d961b8909a938e3913d7097724c292f30a00b69b928f9195f18f3a83e21,spyware,0,0,0,0,5,0,0,0,0,0,0
9a59b552db560bb4585162c17e752e371a6cab5c3d0721073759414275254a99,crypto_miner,2,0,0,1,1,3,6,3,0,3,6
0f5fda17bad5cddb02fdf7a81297889e19de8ee29092317a195061af50256e79,adware,0,0,0,0,0,0,0,0,0,0,0
2716097e67952660aa6dd73125e5bfa87b8f61c833c0b2426722723fda2e7e34,downloader,11,0,0,0,0,0,0,0,12,0,15
a603f79fe7a4fe7c6fec198ac92a7cabe81dc568d2818ab85b454ceed2f98614,adware,6,0,1,1,2,1,0,0,0,4,1
a9792edd9eae477e5c076219f9b165c20641a75f19491fc17ceefd298e361f3c,downloader,1,0,0,0,0,0,0,0,3,0,11
b5d16acaa65bf292be01075213c0e8660fe66548b2a5b7c07f654c2766cf26a9,file_infector,0,0,0,1,0,0,0,2,0,0,0
35112ea6ac5e5a522268016dba6bb901aade25c07a2bc1f5ffb2a7af3329433e,adware,9,0,0,0,0,5,0,0,0,0,0
6493d64320fbd74405652f52e47a48465b54aad06661c9a2d025e11540fd76dc,dropper,0,0,0,3,1,0,0,0,0,3,0
c0f5e38f2eb015dd069f58a7aa7ea219b332ccca29fcb6fcec594aed2ab44003,spyware,0,0,0,0,10,0,0,9,0,0,0
8807857db18156e489e150f04321a7399ccdee5fc317cbcb03aba3974c0c4432,adware,0,0,0,0,0,0,0,0,0,0,0
cd5a71b879cf08630fac28584407cfb07b0d3a541564f7c6539b16da9617c62a,spyware,0,0,0,3,13,0,0,0,0,0,3
7afc49571846c52cc94bd62874c0a1dd84261015c78087f53e61a9e00cffdb40,spyware,0,0,0,0,3,0,0,0,0,1,1
850a6dcb50d767a45e0b0a53c2b9d3ee217613045e8f559c50868911518bff25,dropper,1,0,0,3,3,2,0,1,0,1,0
37d4209ffbf37540991b7b5fd8e16851946643850254c21a934b2c625e99d91a,packed,0,0,0,0,1,3,0,1,0,1,1
44b2860285f4cb9b471e28f07376964bdda0bc999746494ddef29cc72e7633d6,spyware,0,0,0,0,12,0,0,0,0,1,9
9bbcf11ec213848732b399ec9612e08712de55a469ea9f2aed7fe9fb8e70b14a,spyware,0,0,0,0,15,0,0,15,0,0,0
0abafc6483f5116f43acc25246e1e8f49cf72749c1b4a94d951d06ffd6f2247f,adware,0,0,0,0,0,0,0,0,0,0,0
c5436b13bc877801bbdef589dc70550fba6c92ef6e0c70170d550f3f87103d6f,worm,0,0,0,3,0,0,0,0,0,5,0
f7787c9c48645435f7b1ae6cd23d9fca5a4a8e5d6f8bdd2a04c3c8ff13e8cc44,spyware,0,0,0,0,5,0,0,0,0,3,0
136644f0570fc305837ede3619901af4ea10923b9cdf5f7337228fbff79d0c5f,worm,0,0,0,1,0,0,0,0,0,8,0
b1ff73a08aab34beaf2d6aff9b5a3ae490aa656b8194dd6a8ac30bbee35cc38d,spyware,0,0,0,4,6,1,0,0,0,0,5
3340226be4ed18a0059f6ef7106084afc1607d0c6f74a125297a7f5900da6bfc,file_infector,0,0,0,0,0,0,0,4,0,1,0
db40611db0583e3e84daf1ba21739701743cf33a6786687f2b26422c419d1c2e,adware,6,0,0,1,4,1,0,0,4,0,2
d3fa4cb0a95ff14d366f43a0d69f789c71a0410fab449903db2f7848e9c519a6,packed,0,0,1,1,1,3,0,0,0,0,1
087364869450e7e1da0df67471523592f62426cb57c622bf72cfbd6ab2fe64b9,packed,0,0,0,0,0,2,0,0,0,0,0
959b6ddd760cd33b58ad257a7248f84231774e0b10e60e2c7f2ea3c7922dbd24,adware,0,0,0,0,0,0,0,0,0,0,0
00ba54414ab1d055cae9606a31d7e07c5954b0fbb71c06cc844903aaaf1634d0,ransomware,0,0,11,0,0,2,0,6,0,0,0
51321e1927200db7cbbf764db73609a1d79cbcf1ac9537f595476ac42cfdd746,adware,0,0,0,0,0,0,0,0,0,0,0
3be2abcaea7dc64e7912e8db43413f3bee8b90ba748945ac829e292d82587fdd,worm,0,0,0,0,0,0,0,0,0,6,0
24b4bf519ccc38c92df8abe9cb79504ee0b6987127b2cabd63bb2253e81fbbf0,adware,0,0,0,0,0,0,0,0,0,0,0
af06055887a662b23c3fbc215682e0b8e02ab0375e51fbd620c24e433115226c,dropper,0,0,0,1,0,0,0,0,0,0,0
f0cc4be9f7b54d11980144464a139d570ada4bc063ab8f785d64087bb9715e9a,crypto_miner,3,0,0,0,1,3,6,2,0,2,6
28f2ea9fc9088738b492694f93a840ffec3cdfc96047ddab35bbe13f4e70c32a,dropper,0,0,0,2,0,0,0,0,0,0,2
ba78a6c4bbe4fc3a84739af6961602127369034b4658d1019edd70a4e77e4ff6,downloader,0,0,0,1,5,5,0,0,0,1,17
313f702e00d553ec331e0cd563d9217d1180f25488d53771d1c7b6c94a48ae5b,adware,11,0,0,0,0,0,0,0,0,0,0
53672aa0d09488da271a28d81351efd2b1d5b53b7b31c0dbbdaae228ca25c536,spyware,0,0,0,0,1,1,0,0,0,0,1
66496dcaf7d082908182c1ca9fb4f26b4799fd194beeedc1db28bc5a7827dc53,spyware,0,0,0,0,6,0,0,0,0,2,2
0b85126e498a7cc4b79444c710921b1e671602bf0247736c235a2a14e2a1c17e,spyware,1,0,0,0,6,1,0,0,0,0,3
d7c84ad8cad759d4f32c7bf513528aa10462b872407c81326791c50f5caea8c5,dropper,0,0,0,5,4,0,0,0,0,0,0
974a1ec373d3defc520b63c76e8ca97b672f19f4efdad0b44599ab7650fa6a91,spyware,0,0,0,0,9,0,0,0,0,6,0
6217d580929a938111c279de55606643d6491287cdba46446a75344bbf88ebf9,adware,6,0,0,0,2,0,0,0,0,0,0
83246f9b717cd9b0df422efec80c5f98a293d4a190874ce1375196edab28bdf1,adware,14,0,0,0,0,0,0,0,2,0,0
7e063d09b7045fc00d48754349c1499fc8b5c6688a3a757a17f7bb9be99dcff7,adware,0,0,0,0,0,0,0,0,0,0,0
77de8f9f0fe6e6a2c4076bc35748f5cbc0bf7d325d69aa53adf3443044f9b8b7,worm,0,0,0,1,0,0,0,0,0,8,0
6fc1f8c3aac332ad6c080d523b52a669f905fe945a626e33373e335ec3597674,adware,0,0,0,0,0,0,0,0,0,0,0
24b854fb6b73c85164be0502a1b250e109507ea730698105f33ff878929f642b,crypto_miner,1,0,0,0,0,0,4,0,0,0,2
7c828d9813b5e4e57215cd1bb0431acdd1fb552f7b093d27f7f3bbc1b676cf93,spyware,0,0,0,0,14,0,0,14,0,3,3
6347c5aff8f6194ce09647da6687999e6d67ef8aa27a920439bbdf5fa4be3f6b,ransomware,0,0,10,0,0,2,0,5,0,0,0
4ce08b7192bb66f3f340485b592485fd88a6583f383726a05222f24798ad4625,crypto_miner,1,0,0,0,4,0,10,0,1,0,0
bcc3843a040a696a7240ef489feed78c7b6ee3782cc1c6feb75c3e0d1168b295,spyware,0,0,0,6,10,0,0,0,0,1,0
c0802169094ae9feed4ab2d73dd39994fdee7500fea6c67a1c5ac437b3272432,worm,0,0,0,0,0,0,0,0,0,19,0
a31a5ce65b5519feff8225b5f48d89740d386d9b09391a88067c5aaa5f0c6d0b,downloader,0,0,0,0,0,0,0,0,0,0,1
5e7acfc5ae49729ff5445317319f944305f01f2b9b0311dbd7adbca8230a2e12,spyware,0,0,0,0,3,0,0,0,0,1,1
71b35723ece22ad48d45c799008c3060f299d1076e7790bf8d5b2ddea8e8bcd2,spyware,0,0,0,0,4,0,0,0,0,0,2
b5a626f74466146cdae181472d67169beacbddb511f26a01fa588798b83bdf60,spyware,0,0,0,0,14,0,0,14,0,0,0
8117180071994b595932eaf160230ad5ca1ff08863e35b04494447ade32402d3,packed,0,0,0,0,0,4,0,2,0,1,2
24da1ed9533791561a1a9986333a653ba2c2374fd0972afbdbccea4135e6b94f,downloader,0,0,0,1,0,0,0,0,0,0,8
7e33b4649a3c0cee4912ba241c42daa8df777b2325ead3ef065cf53b1b2ce7e1,dropper,0,0,0,8,3,1,0,0,0,0,0
39f8da1aa45eba84dd22c4bc432252afffa4ef68ffe2d03935fa9760ea5489f7,spyware,0,0,0,0,13,0,0,13,0,0,0
dbcb5b1d6f14dd352501061d43a9d92524596c68383446e89f0a8b87fc01454d,downloader,0,0,0,0,0,5,0,0,0,0,8
3e2279af5aab0fa3b2f62de8d1ebbb419470b45d816f2feb29568fdb00a2bc2b,ransomware,0,0,6,0,1,6,0,0,0,0,0
ef368dc2d0d0c3583aa7e325c4fa7189ddd43577cd4b9b2f6ca6c2d67a5467a2,spyware,0,0,0,6,7,0,0,0,0,0,0
8112d355ec7eb7bf851fc8f8f09a9ef2f55ed7979e87a1a6cf4e98fea5696740,worm,0,0,0,0,0,0,0,0,0,4,0
ce1d4f140a99b5a8699f1dbae6b00da59b637abb6bcebf550d7741f22fbb78b5,worm,0,0,0,0,0,0,0,0,0,6,0
19a7c1abcddc19cb43da1c5567b50a2180d3be995d48965ced87290fbdeaf9de,dropper,1,0,0,6,5,2,0,1,0,1,0
2757dfa591289490ee2f4ce8a74f091cebf8c82d94383de8511d354d5ebd8394,ransomware,0,0,5,0,1,3,0,4,0,0,0
26e1be82aca4a1a636ec9dd150b9d02915dc55d7fe9838ef7b67edc7d78271ca,adware,8,0,0,0,0,0,0,0,0,0,0
28f9c49b52867af5fc66f2e9e8b904ab9e5658535306a4e4db812510ba98c69d,file_infector,0,0,0,1,0,0,0,2,0,1,0
a6e547b4f25bf765290031ed8ce654f8c7b5ec99e3f1bb695444589e99113dab,packed,0,0,0,0,0,4,0,2,0,1,2
e8569775c30d8df869bc8c89695df47c9907f09de7ef458618228b617a7078a4,worm,0,0,0,0,10,0,0,3,0,17,0
f97a67d8e22335e35475d23150c0ccf656647ae60035fdd877aaad3e22519e88,file_infector,1,0,0,0,0,0,0,4,0,0,0
4d50e6c8f353da43d7e4fe629cdc52c953d7699435dd851c682c2517550b5fd4,spyware,0,0,0,0,10,0,0,9,0,8,0
88344e5052c411619105e2e067822fe4d695e501930356c038c8dcb9d0b28b39,file_infector,0,0,0,0,0,0,0,2,0,0,0
4eacf1fbc046821fbf91504f3920a9c18201dd7a7f60ef3381f532da22f56efb,adware,2,0,0,0,0,0,0,0,0,0,0
045fec866e72df38c9b38573fe93da07ea55a3e383a3cd8b174e668b1afa7630,crypto_miner,6,0,0,0,0,0,13,0,0,0,0
4da0036ff0634a7e47dafdb9d3fe9a82ea9a29c68867e96e060cd6e0837b6bd8,spyware,0,0,0,0,4,1,0,0,0,2,0
cd8de8f98095c25486df98934d7a16f562b6ef9d2b3615f806abec6fcfea5413,downloader,0,0,0,0,7,3,0,0,0,0,13
7cd5a62a8c530548a78bd958641ff36a0dd9a7c72c50cff70a8b43a9877a8736,worm,0,0,0,0,10,0,0,0,0,12,0
ed36f82a49c606b8a868d399879cac40264963762464e471450941453ee70f24,adware,6,0,0,4,0,4,0,0,0,0,0
2c5b144a1620da665a1f1fb6f0f6ac7be6f5cf5bcba03650899638729380f705,dropper,0,0,0,8,2,1,0,0,0,0,0
5f29dae213bc56064acaf4a43db728549ed0876141108a65249c4058a5b8403e,installer,4,0,0,0,0,4,0,0,5,0,0
0dc1f5fa8e2f9387e32682710c5c450635e84be03dc25fe0512aba34286d14c6,dropper,0,0,0,9,4,2,0,0,0,0,0
24e706d01fa1ea5ec187cbaa4cac163810c7fb14b3215ff9e53cd57b15775305,worm,0,0,1,1,0,0,0,0,0,4,0
c4dde12b85ba475833e22ef04396f8acfb9d2ff97679a09695b61a0d86b70cb3,adware,1,0,0,0,0,0,0,0,0,0,0
722d28caa380d6f114ae1527a2c9b06540099eb88982d0fbd522252644544a08,dropper,0,0,3,9,7,0,0,3,0,0,8
31b076e511c62394b7854529e6997c5c164300df7e919b612c083c4bdcab7773,spyware,0,0,0,0,16,0,0,16,0,0,0
b5932b54cbef037e454718e12ba4d18adcc41ccfca1e923eb0b45e210904d384,downloader,7,0,0,0,0,0,0,0,11,0,12
c474ee10b126124f472ed340988559236a1fb101121d8e38cbf1c1b07bf0821f,spyware,1,0,0,3,4,2,0,1,0,1,0
a4841b05437113f2321430f9e5dbb81b4d403f3063ade97991dbf241c4fb1513,downloader,0,0,0,1,7,0,0,0,0,7,10
6c7b24a02399f762fcdbdfdf2f7739749a22f37abaa8fe8714faeb9ac4154529,ransomware,0,0,12,0,0,3,0,7,0,0,0
518c2db4c3c1e14fe652f15f302c92084ecfbcfa894b103c4495937cab558142,dropper,0,0,0,9,4,2,0,0,0,0,0
259c9e77a962db052ea65bd05f983ba83e5b2a50d74086b114ea9b74d0678652,spyware,0,0,0,1,9,3,0,0,0,0,2
eebc242897d6ed3ada09244cf7c87e0cc78427a60b4fc9d773e20bb825bc6fb1,downloader,0,0,0,3,0,4,0,0,0,0,10
ab0020c0917414b8ffb2d0dcce60e93ac5a7c8cf52aeb104180a7365861b9161,ransomware,0,0,10,0,0,2,0,5,0,0,0
7d7b4a6a0c581ee7a4c3679e9451a788961a180b469e8a3f720f0ae04fc3c263,packed,3,0,0,0,3,7,0,0,7,0,0
bdd2d30846d170ffffd1ef4999b6de0c51240f9f3baa3e0397df0bf90f3e6b5f,downloader,8,0,0,0,0,0,0,0,11,0,13
067383df0b27f28d3aa14eb748c35acfc8405fd9699acf3f9d2b259873dd600d,downloader,0,0,0,3,0,3,0,0,0,0,9
b53ab6fabfa75e2cada3847caa4cf6da1e6be67c9b3738d87d773e357d620ae2,dropper,0,0,0,9,3,2,0,0,0,0,0
7f25a9184ebcb671446ef40acc917cfba3095c6529ca5f49a055548b329fc746,file_infector,0,0,0,0,0,0,0,2,0,0,0
551806171bd9fce95d7af87c0c7f7e7593bab7e0e5c8d89138bce6a15bd9a034,dropper,0,0,0,1,0,0,0,0,0,0,0
4777242201374926a12357611b667b8d9f4a15c2544b4c8106ac7efe33d3f156,file_infector,0,0,0,0,1,0,0,4,0,1,0
4c6e274f1d60510f689d61192fdf2aa26226168056e86633456db19779b5149a,spyware,0,0,0,1,5,2,0,0,0,4,0
c26dfa1648a864ec0089824abd7f6d0d62e9866ddf84603a1fe06cfad0b9604c,ransomware,0,0,1,0,0,1,0,1,0,0,0
73fdf8786ddcb1875f3af58aff6659b7d4faade602b0895e9f0338c13e15f833,worm,0,0,0,0,3,0,0,0,0,5,0
0e5b053a8b88f7715fc2113a0f6a7d15aeed76c9dff8d772bb154a9079f71e7a,installer,4,0,0,0,0,0,0,0,6,0,0
8f1dc6202410eb1b54dfe641e47b6bede9ac6e71283666aa576e590fa44354c4,spyware,0,0,0,1,14,0,0,14,0,0,0
545b3dbdb84ed10a5befe2cce366ee6f04c2e5c897d0e547f0fe40ebff367773,spyware,0,0,0,0,11,0,0,11,0,0,0
d10b319ea756e1c663f9c7c767bbc501706e2c1e1cb8fb1a710764ebbab001fb,dropper,0,0,0,1,0,0,0,0,0,0,0
6fa302c993e01183c3f9b4f0c2ed3d313b8fa9454df8875b10a30c103df0b5e3,packed,0,2,0,2,8,10,0,0,0,0,0
5fd4556780cbfc0896771a25fca69a1ae88d3051fc87f52a09d03446502c5159,adware,0,0,0,0,0,0,0,0,0,0,0
81af55ed535c275566bcb5cbb454f349a6d52e03a55984ab22b906c2eb8d0cca,ransomware,0,0,10,0,0,2,0,5,0,0,0
fcf85ff1747107be4dc0d6f791490cdc33bca312ba5763e17ae5ee9123fdac5c,dropper,0,0,0,9,4,2,0,0,0,0,0
01da1faa296c65a35c99563f9a3d7a1c5de0a6b7421595d17058a56edf05beca,spyware,1,0,0,1,8,0,0,0,0,1,0
d1708be00213b47b487b2dacd0173784a1e82e623bb00c560c3bb7598b33683d,packed,0,0,0,0,0,3,0,1,0,0,1
1b0bc329f3f39c564a6d36ea1a9825134c3869fe440937de7fa9085ff8802525,crypto_miner,4,0,0,0,0,1,13,0,1,0,0
665f025a070f6da70c8f71c34f09c14ae8d0c5defa60218b8f0055e8a80205ad,worm,0,0,1,1,0,0,0,0,0,4,0
79088c9ae9eb1a97d34013054a19b92778d32772a9106975f45a4f90d3bae321,downloader,9,0,0,0,0,0,0,0,13,0,15
539044bb9954344f7b139a28e9cd7677197cb2c931f32121505a8c3ca7773869,file_infector,0,0,0,1,0,0,0,2,0,1,0
b44807ad0db3a71220e46afc498b35f983f0f0db43ac218352fea908b80f65fe,dropper,0,0,0,9,3,2,0,0,0,0,0
a9b4946c55e78160a0c36d7d75eb0d5e1d6054b6e71554b894ff8795633279c2,spyware,0,0,0,1,3,0,0,0,0,0,0
ddbf9831890fda43e182a748809f08eaec61aa6e6336d4ee01c250d20922c50f,packed,0,0,0,1,0,8,0,1,0,0,0
63e517ff63f946bc25e85da09592210b19a150297f89f6724e6f9373ceff5990,adware,12,0,0,0,0,0,0,0,8,0,0
b686dc69e489f587673785561ada88ea91f3b73a763d43ee3e588359d76bdf4e,worm,0,0,0,1,2,0,0,0,0,7,0
8c19da0e72db9f0c0e1535ea05287bde50c120e3cc3582aa123ef8665aaf46de,spyware,0,0,0,0,9,0,0,9,0,0,0
d7c3f011e9956e506666787cdc53059e454fb8ebd866c2ec180d539660fd6ff4,ransomware,0,0,9,0,0,2,0,5,0,0,0
63685b9f425e2c9ab33b5817fd7cffcc3179298760828f57f98c95725ef3ba1b,adware,0,0,0,0,0,0,0,0,0,0,0
b0ac3960afb03aa6d2dc2f5db2aa519cea5c12c9b2c4f839da0548ca71652bbb,downloader,0,0,0,1,1,0,0,0,0,1,2
360339753bbe2f7f4e2611244e018d51228345e7327dc35247a52a50dbc49ef2,file_infector,0,0,0,0,2,2,0,6,0,2,0
5c3c105b45436dc9f5ee1f7f7d0c14241249924df06989061495d99224d90324,downloader,0,0,0,0,7,2,0,0,0,0,11
14d0a0cb04a77a951fdb77be03d8f08b09886b6852c5eaefea8c620c7b9fc7e4,file_infector,2,0,0,0,1,3,1,6,0,1,1
113beae00fc5f4a8136b5db7ad0bfc8059293ab106713067cb05e417f48d8464,downloader,0,0,0,2,0,0,0,0,0,0,6
6b98b9886854884f47e806dd850b208e98c0dedfa0ece256a599f1a315a08fd1,worm,0,0,0,1,1,2,0,0,0,9,0
b46c1699ba6a3a0a609317705f04ac4c8ffd4689613803c3689ff2df93b118b5,worm,0,0,0,0,0,0,0,0,0,10,0
3f4d86d8a14356eb950fed751375cfcb0b4a5a6499877da0c69a251edd00f198,adware,9,0,0,0,0,0,0,0,1,0,1
b226d963eebcbda06214a0ae23d42fe0cdcfd8a75db33cb470c6cc2963f76efd,worm,0,0,0,1,0,2,0,0,0,12,0
ca1db284db3d979f86ae3156c5673823856777ece157da0245f953934c21d3fb,spyware,0,0,0,0,1,0,0,0,0,0,1
d46cffd5ff9477b4d80e72aa47060ac7f63a1cdb29ee1a469fff20ecfdac35a7,worm,0,0,1,2,0,0,0,0,0,3,0
d5626e1952cf7ad3d95d8f0f61afa1c91413794c23a6871006abb6557b214fbb,dropper,0,0,0,5,3,0,0,0,0,0,0
c4c7e26c11037679405a96f2d1d06c481284628f15d9abd58570f301777b927d,worm,0,0,0,1,3,0,0,0,0,7,0
ea45aa45063e0346b6fe0295108b48124664fc09c5ada9da49f533db71b4645b,spyware,0,0,4,0,5,5,0,0,0,0,0
c2f2b2d7d1b5bf72e6a89a6db7e0207be5c2cdfb916899ad764e1bf7f833445d,packed,3,0,0,0,0,6,0,0,0,0,2
0daeee287d136a89b5f82382065af1e248c152b877e7443667a13719c329fac4,spyware,0,0,0,0,9,0,0,0,0,0,1
78eb90dc7ec15da149bee36f6e796ee8132516f00ebbda27dfeccb67897c4d4b,file_infector,0,0,0,1,0,0,0,2,0,1,0
e05ebde7294ab0b9b5bb663b568272cb3c41f47381244626db3c143bd96dec7d,dropper,1,0,0,3,3,2,0,1,0,1,0
a17b4b088ec3b97fe59b8d03cc695ff99d46d412d8c37fe8d39be7d3d6ee1dc4,spyware,0,0,0,1,4,2,0,0,0,0,2
366818e4a1d1665a54d43e5fb715455b481d8785e20e6f668467ce57ea94e9be,adware,9,0,0,3,0,0,0,0,0,0,0
47c81b5a66dd28233cad7dd7f7d8aac433bcd10d06ebc5230e846195b79b8fd6,file_infector,0,0,0,0,0,0,0,5,0,2,0
3e7cf1d9195bd2f2b0b8e0d07d47e892dde46acd65110c71be488afbbc680499,file_infector,0,0,0,0,0,0,0,2,0,1,0
04c40be9555660c423981ee78fedeb725cc78e861914b51dbaf0073159de06a3,downloader,11,0,0,0,0,0,0,0,13,0,16
3a13b21c2d34ea077ec71e24c899e6081208fb173a7e0a7306206a8bb331cb5b,spyware,1,0,0,0,7,0,0,0,0,0,0
732b7a1b6b138f9d527dac208aa43800f51bb5e3911e946981c8904828946b2a,adware,18,0,0,0,0,0,0,0,0,0,0
79522d07eaec4d8462fdc02a93b61461d60aaf354d4acf506cb3dc878494485c,worm,0,0,0,0,0,0,0,0,0,13,0
11525a3fbb10cc738938e834644e0583d6e823dffe8e0e935a1f65c8ba041b6e,downloader,0,0,0,0,0,2,0,0,0,0,5
61b18fbd851439a5f503ec01de1eee6a99f4dd4fcc43b7e5a917edd5997484c8,spyware,0,0,0,1,4,0,0,0,0,3,0
1fab0889c18a6da9ef50d8bf13df4a930845ee9bbde5f1f88055e567f9fe706e,downloader,1,0,0,0,0,0,0,0,4,0,14
